Start_Date,End_Date,Campaign_Name,Campaign_ID,Campaign_Start_Date,Campaign_End_Date,Status,Product_ID,Product_Title,Listing_Format,Current_Price,Available_Stock,Listing_Start,Listing_End,Ad_Impressions_eBay,Total_Ad_Clicks,Units_Sold_with_Ads_Total,Units_Sold_Organic,Total_Units_Sold,Ad_Conversion_Rate,Ad_Attribution_Rate,Total_Revenue_with_Ads,Ad_Spend_excl_VAT,ROAS,Avg_Cost_Per_Sale,Ad_Clicks_eBay,Ad_Clicks_External,Units_Sold_Ads_eBay,Units_Sold_Ads_External,Ad_Revenue_eBay,Ad_Revenue_External,Ad_Spend_eBay_excl_VAT,Ad_Spend_External_excl_VAT,Ad_Conversion_Rate_eBay,Ad_Conversion_Rate_External,Organic_Clicks,Organic_Impressions,CTR,CPC,Revenue_Per_Click,Ad_Efficiency,Has_Revenue,Has_Sales,Organic_Ratio
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,285689936330,,,0.0,0.0,,,33874.0,102.0,3.0,2.0,5.0,2.94,60.0,96.0,6.72,14.29,2.24,94.0,8.0,3.0,0.0,96.0,0.0,6.72,0.0,3.19,0.0,65.0,17773.0,0.3011159001003719,0.06588235294117646,0.9411764705882353,14.285714285714286,1,1,40.0
19. Aug 2024,17. Sep 2025,Standard-Kampagne,12546691015,20. Okt 2021,,Beendet/Entfernt,285657841240,,,0.0,0.0,,,55672.0,142.0,14.0,5.0,19.0,9.86,73.68,165.2,8.26,20.0,0.59,105.0,37.0,9.0,5.0,106.2,59.0,5.31,2.95,8.57,13.51,118.0,26894.0,0.25506538295732145,0.05816901408450704,1.1633802816901408,20.0,1,1,26.31578947368421
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,285919668484,,,0.0,0.0,,,8227.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1700.0,0.23094688221709006,0.0,0.0,0.0,0,0,0.0
19. Aug 2024,17. Sep 2025,Standard-Kampagne,12546691015,20. Okt 2021,,Beendet/Entfernt,284943404820,,,0.0,0.0,,,207165.0,391.0,2.0,0.0,2.0,0.51,100.0,223.98,39.2,5.71,19.6,384.0,7.0,2.0,0.0,223.98,0.0,39.2,0.0,0.52,0.0,81.0,67396.0,0.18873844520068545,0.10025575447570333,0.5728388746803069,5.713775510204081,1,1,0.0
19. Aug 2024,17. Sep 2025,Standard-Kampagne,12546691015,20. Okt 2021,,Beendet/Entfernt,284495243955,,,0.0,0.0,,,25415.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5904.0,0.03541215817430651,0.0,0.0,0.0,0,0,0.0
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,285192901905,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
19. Aug 2024,17. Sep 2025,Standard-Kampagne,12546691015,20. Okt 2021,,Beendet/Entfernt,284922340626,,,0.0,0.0,,,11885.0,57.0,6.0,0.0,6.0,10.53,100.0,65.84,6.89,9.56,1.15,57.0,0.0,6.0,0.0,65.84,0.0,6.89,0.0,10.53,0.0,25.0,5027.0,0.4795961295750947,0.12087719298245614,1.1550877192982456,9.555878084179971,1,1,0.0
19. Aug 2024,17. Sep 2025,Standard-Kampagne,12546691015,20. Okt 2021,,Beendet/Entfernt,285332127750,,,0.0,0.0,,,115009.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,34854.0,0.20346233773009068,0.0,0.0,0.0,0,0,0.0
19. Aug 2024,17. Sep 2025,Standard-Kampagne,12546691015,20. Okt 2021,,Beendet/Entfernt,285672900854,,,0.0,0.0,,,54868.0,102.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,22916.0,0.18590070715170956,0.0,0.0,0.0,0,1,100.0
19. Aug 2024,17. Sep 2025,Standard-Kampagne,12546691015,20. Okt 2021,,Beendet/Entfernt,285884546507,,,0.0,0.0,,,79960.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,27857.0,0.1338169084542271,0.0,0.0,0.0,0,0,0.0
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,286276114961,,,0.0,0.0,,,5567.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3340.0,0.12574097359439554,0.0,0.0,0.0,0,0,0.0
19. Aug 2024,17. Sep 2025,Standard-Kampagne,12546691015,20. Okt 2021,,Beendet/Entfernt,284365532819,,,0.0,0.0,,,12955.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1259.0,0.061752219220378234,0.0,0.0,0.0,0,0,0.0
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,284918624047,,,0.0,0.0,,,5907.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1709.0,0.050787201625190445,0.0,0.0,0.0,0,1,100.0
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,285392461885,,,0.0,0.0,,,422343.0,791.0,15.0,5.0,20.0,1.9,75.0,207.55,20.8,9.98,1.39,774.0,17.0,15.0,0.0,207.55,0.0,20.8,0.0,1.94,0.0,204.0,51745.0,0.1872885308860334,0.02629582806573957,0.2623893805309735,9.978365384615385,1,1,25.0
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,286133493494,,,0.0,0.0,,,6007.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1311.0,0.1831196936906942,0.0,0.0,0.0,0,0,0.0
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,285685462381,,,0.0,0.0,,,15358.0,201.0,1.0,0.0,1.0,0.5,100.0,329.0,19.74,16.67,19.74,59.0,142.0,1.0,0.0,329.0,0.0,19.74,0.0,1.69,0.0,147.0,6379.0,1.3087641620002606,0.0982089552238806,1.63681592039801,16.666666666666668,1,1,0.0
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,286182160668,,,0.0,0.0,,,991.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,597.0,0.4036326942482341,0.0,0.0,0.0,0,0,0.0
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,285671391248,,,0.0,0.0,,,5142.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,939.0,0.31116297160637885,0.0,0.0,0.0,0,0,0.0
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,285674479789,,,0.0,0.0,,,6839.0,13.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1515.0,0.19008626992250327,0.0,0.0,0.0,0,1,100.0
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,285787739189,,,0.0,0.0,,,55625.0,62.0,12.0,2.0,14.0,19.35,85.71,100.64,6.04,16.66,0.5,60.0,2.0,12.0,0.0,100.64,0.0,6.04,0.0,20.0,0.0,30.0,13480.0,0.11146067415730336,0.09741935483870968,1.623225806451613,16.662251655629138,1,1,14.285714285714285
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,285963670498,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0,0,0.0
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,285689870166,,,0.0,0.0,,,27511.0,69.0,7.0,1.0,8.0,10.14,87.5,192.5,15.4,12.5,2.2,67.0,2.0,7.0,0.0,192.5,0.0,15.4,0.0,10.45,0.0,80.0,34561.0,0.25080876740213004,0.22318840579710145,2.789855072463768,12.5,1,1,12.5
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,285787712709,,,0.0,0.0,,,1415998.0,2691.0,264.0,151.0,415.0,9.81,63.61,0.0,397.11,11.11,1.5,2645.0,46.0,264.0,0.0,0.0,0.0,397.11,0.0,9.98,0.0,1722.0,323123.0,0.19004264130316567,0.14756967670011148,0.0,0.0,0,1,36.385542168674704
19. Aug 2024,17. Sep 2025,Standard-Kampagne,12546691015,20. Okt 2021,,Beendet/Entfernt,284929891847,,,0.0,0.0,,,13222.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,975.0,0.052942066253214334,0.0,0.0,0.0,0,0,0.0
19. Aug 2024,17. Sep 2025,Standard-Kampagne,12546691015,20. Okt 2021,,Beendet/Entfernt,285719366294,,,0.0,0.0,,,4704.0,9.0,1.0,4.0,5.0,11.11,20.0,11.1,0.33,33.64,0.33,8.0,1.0,1.0,0.0,11.1,0.0,0.33,0.0,12.5,0.0,17.0,3360.0,0.1913265306122449,0.03666666666666667,1.2333333333333334,33.63636363636363,1,1,80.0
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,286276113317,,,0.0,0.0,,,7177.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8411.0,0.2786679671171799,0.0,0.0,0.0,0,0,0.0
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,285689830066,,,0.0,0.0,,,6292.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,4096.0,0.12714558169103624,0.0,0.0,0.0,0,0,0.0
19. Aug 2024,17. Sep 2025,Standard-Kampagne,12546691015,20. Okt 2021,,Beendet/Entfernt,285719245521,,,0.0,0.0,,,6796.0,59.0,3.0,3.0,6.0,5.08,50.0,35.97,0.72,49.96,0.24,59.0,0.0,3.0,0.0,35.97,0.0,0.72,0.0,5.08,0.0,18.0,9071.0,0.8681577398469689,0.012203389830508475,0.6096610169491525,49.958333333333336,1,1,50.0
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,284793206646,,,0.0,0.0,,,2576.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1460.0,0.19409937888198758,0.0,0.0,0.0,0,1,100.0
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,285674306655,,,0.0,0.0,,,4044.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,794.0,0.19782393669634024,0.0,0.0,0.0,0,0,0.0
19. Aug 2024,17. Sep 2025,Standard-Kampagne,12546691015,20. Okt 2021,,Beendet/Entfernt,284579857742,,,0.0,0.0,,,7042.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,986.0,0.09940357852882703,0.0,0.0,0.0,0,0,0.0
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,285689906847,,,0.0,0.0,,,6639.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2401.0,0.18075011296882063,0.0,0.0,0.0,0,0,0.0
19. Aug 2024,17. Sep 2025,Standard-Kampagne,12546691015,20. Okt 2021,,Beendet/Entfernt,285675492415,,,0.0,0.0,,,2963.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,1193.0,1.0799865001687479,0.0,0.0,0.0,0,0,0.0
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,285674530069,,,0.0,0.0,,,4737.0,6.0,1.0,0.0,1.0,16.67,100.0,19.5,1.56,12.5,1.56,5.0,1.0,1.0,0.0,19.5,0.0,1.56,0.0,20.0,0.0,7.0,1290.0,0.1266624445851805,0.26,3.25,12.5,1,1,0.0
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,285671430787,,,0.0,0.0,,,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,19.0,0.0,0.0,0.0,0.0,0,0,0.0
19. Aug 2024,17. Sep 2025,Standard-Kampagne,12546691015,20. Okt 2021,,Beendet/Entfernt,284893892282,,,0.0,0.0,,,5830.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2509.0,0.15437392795883362,0.0,0.0,0.0,0,0,0.0
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,286222511146,,,0.0,0.0,,,1771.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,374.0,0.33879164313946925,0.0,0.0,0.0,0,0,0.0
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,285674509395,,,0.0,0.0,,,10354.0,37.0,2.0,0.0,2.0,5.41,100.0,57.98,5.8,10.0,2.9,37.0,0.0,2.0,0.0,57.98,0.0,5.8,0.0,5.41,0.0,19.0,6767.0,0.3573498164960402,0.15675675675675677,1.567027027027027,9.99655172413793,1,1,0.0
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,286182180385,,,0.0,0.0,,,1065.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,467.0,0.3755868544600939,0.0,0.0,0.0,0,0,0.0
19. Aug 2024,17. Sep 2025,Standard-Kampagne,12546691015,20. Okt 2021,,Beendet/Entfernt,285674278650,,,0.0,0.0,,,79041.0,248.0,14.0,0.0,14.0,5.65,100.0,410.5,53.43,7.68,3.82,190.0,58.0,12.0,2.0,357.5,53.0,46.53,6.9,6.32,3.45,87.0,12990.0,0.3137612125352665,0.21544354838709678,1.655241935483871,7.682949653752574,1,1,0.0
19. Aug 2024,17. Sep 2025,Standard-Kampagne,12546691015,20. Okt 2021,,Beendet/Entfernt,285392525726,,,0.0,0.0,,,31854.0,108.0,3.0,1.0,4.0,2.78,75.0,69.5,9.94,6.99,3.31,108.0,0.0,3.0,0.0,69.5,0.0,9.94,0.0,2.78,0.0,39.0,4278.0,0.3390469014880392,0.09203703703703703,0.6435185185185185,6.99195171026157,1,1,25.0
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,285685452325,,,0.0,0.0,,,47727.0,93.0,3.0,1.0,4.0,3.23,75.0,119.7,7.17,16.69,2.39,90.0,3.0,3.0,0.0,119.7,0.0,7.17,0.0,3.33,0.0,73.0,8043.0,0.19485825633289333,0.07709677419354839,1.2870967741935484,16.694560669456067,1,1,25.0
19. Aug 2024,17. Sep 2025,Standard-Kampagne,12546691015,20. Okt 2021,,Beendet/Entfernt,285275322083,,,0.0,0.0,,,101875.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,32453.0,0.2512883435582822,0.0,0.0,0.0,0,0,0.0
19. Aug 2024,17. Sep 2025,Standard-Kampagne,12546691015,20. Okt 2021,,Beendet/Entfernt,284371401723,,,0.0,0.0,,,103482.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,6116.0,0.10243327341953189,0.0,0.0,0.0,0,0,0.0
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,285895752828,,,0.0,0.0,,,23314.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,5289.0,0.1801492665351291,0.0,0.0,0.0,0,0,0.0
19. Aug 2024,17. Sep 2025,Standard-Kampagne,12546691015,20. Okt 2021,,Beendet/Entfernt,284790322879,,,0.0,0.0,,,25552.0,86.0,11.0,0.0,11.0,12.79,100.0,169.29,16.94,9.99,1.54,85.0,1.0,11.0,0.0,169.29,0.0,16.94,0.0,12.94,0.0,35.0,9938.0,0.3365685660613651,0.19697674418604652,1.968488372093023,9.993506493506493,1,1,0.0
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,286276112460,,,0.0,0.0,,,5233.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1148.0,0.11465698452130708,0.0,0.0,0.0,0,0,0.0
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,285819220412,,,0.0,0.0,,,182708.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,23520.0,0.1455874948004466,0.0,0.0,0.0,0,0,0.0
19. Aug 2024,17. Sep 2025,Standard-Kampagne,12546691015,20. Okt 2021,,Beendet/Entfernt,284897467630,,,0.0,0.0,,,5159.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,840.0,0.05815080441946114,0.0,0.0,0.0,0,0,0.0
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,284577497793,,,0.0,0.0,,,6233.0,12.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2155.0,0.19252366436707846,0.0,0.0,0.0,0,1,100.0
19. Aug 2024,17. Sep 2025,Standard-Kampagne,12546691015,20. Okt 2021,,Beendet/Entfernt,284943411636,,,0.0,0.0,,,31793.0,23.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,14135.0,0.07234296857798886,0.0,0.0,0.0,0,1,100.0
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,286239434596,,,0.0,0.0,,,5468.0,43.0,1.0,1.0,2.0,2.33,50.0,58.5,6.44,9.08,6.44,43.0,0.0,1.0,0.0,58.5,0.0,6.44,0.0,2.33,0.0,33.0,1736.0,0.7863935625457206,0.14976744186046512,1.3604651162790697,9.083850931677018,1,1,50.0
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,286217981876,,,0.0,0.0,,,3947.0,4.0,3.0,1.0,4.0,75.0,75.0,8.97,0.96,9.34,0.32,4.0,0.0,3.0,0.0,8.97,0.0,0.96,0.0,75.0,0.0,33.0,1103.0,0.10134279199391943,0.24,2.2425,9.343750000000002,1,1,25.0
19. Aug 2024,17. Sep 2025,Standard-Kampagne,12546691015,20. Okt 2021,,Beendet/Entfernt,284942546655,,,0.0,0.0,,,154877.0,225.0,19.0,0.0,19.0,8.44,100.0,156.5,19.56,8.0,1.03,225.0,0.0,19.0,0.0,156.5,0.0,19.56,0.0,8.44,0.0,60.0,27134.0,0.1452765743138103,0.08693333333333332,0.6955555555555556,8.001022494887525,1,1,0.0
19. Aug 2024,17. Sep 2025,Standard-Kampagne,12546691015,20. Okt 2021,,Beendet/Entfernt,285175158648,,,0.0,0.0,,,222109.0,557.0,12.0,3.0,15.0,2.15,80.0,114.97,4.61,24.94,0.38,201.0,356.0,9.0,3.0,76.04,38.93,3.05,1.56,4.48,0.84,348.0,81952.0,0.2507777712744643,0.008276481149012568,0.2064093357271095,24.93926247288503,1,1,20.0
19. Aug 2024,17. Sep 2025,Standard-Kampagne,12546691015,20. Okt 2021,,Beendet/Entfernt,284794279732,,,0.0,0.0,,,22963.0,89.0,9.0,5.0,14.0,10.11,64.29,76.5,7.74,9.88,0.86,67.0,22.0,7.0,2.0,59.5,17.0,6.02,1.72,10.45,9.09,53.0,13885.0,0.38758002003222575,0.08696629213483147,0.8595505617977528,9.883720930232558,1,1,35.714285714285715
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,285353180266,,,0.0,0.0,,,8350.0,21.0,1.0,0.0,1.0,4.76,100.0,35.19,4.93,7.14,4.93,19.0,2.0,1.0,0.0,35.19,0.0,4.93,0.0,5.26,0.0,24.0,2253.0,0.251497005988024,0.23476190476190475,1.6757142857142857,7.137931034482759,1,1,0.0
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,285953204930,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0,0,0.0
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,285897384701,,,0.0,0.0,,,11841.0,28.0,1.0,0.0,1.0,3.57,100.0,59.9,4.79,12.51,4.79,18.0,10.0,0.0,1.0,0.0,59.9,0.0,4.79,0.0,10.0,23.0,2913.0,0.23646651465247867,0.17107142857142857,2.1392857142857142,12.505219206680584,1,1,0.0
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,284922341484,,,0.0,0.0,,,1860.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,827.0,0.16129032258064516,0.0,0.0,0.0,0,0,0.0
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,285674519713,,,0.0,0.0,,,983.0,5.0,1.0,0.0,1.0,20.0,100.0,48.9,3.91,12.51,3.91,2.0,3.0,0.0,1.0,0.0,48.9,0.0,3.91,0.0,33.33,1.0,539.0,0.508646998982706,0.782,9.78,12.506393861892583,1,1,0.0
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,285896403214,,,0.0,0.0,,,9095.0,44.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,4099.0,0.4837822979659154,0.0,0.0,0.0,0,1,100.0
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,285829616413,,,0.0,0.0,,,57278.0,123.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,13313.0,0.21474213485107718,0.0,0.0,0.0,0,1,100.0
19. Aug 2024,17. Sep 2025,Standard-Kampagne,12546691015,20. Okt 2021,,Beendet/Entfernt,284579862937,,,0.0,0.0,,,4696.0,10.0,3.0,3.0,6.0,30.0,50.0,28.97,2.9,9.99,0.97,8.0,2.0,2.0,1.0,18.98,9.99,1.9,1.0,25.0,50.0,26.0,2834.0,0.21294718909710392,0.29,2.897,9.989655172413793,1,1,50.0
19. Aug 2024,17. Sep 2025,Standard-Kampagne,12546691015,20. Okt 2021,,Beendet/Entfernt,284496158218,,,0.0,0.0,,,22398.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1805.0,0.16072863648540048,0.0,0.0,0.0,0,0,0.0
